dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,768519171,Pleural_Thickening,sex:female,fnr,0.48214285714285715,0.3469387755102041,0.6124884044526901
NIH,densenet121-res224-all,condition_1_original,768519171,Pleural_Thickening,sex:male,fnr,0.41975308641975306,0.32461389961389964,0.5264402560455191
NIH,densenet121-res224-all,condition_1_original,768519171,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.06238977072310409,-0.1138204707170224,0.23141517388010455
NIH,densenet121-res224-all,condition_1_original,768519171,Cardiomegaly,sex:female,fnr,0.21505376344086022,0.1362864077669903,0.297029702970297
NIH,densenet121-res224-all,condition_1_original,768519171,Cardiomegaly,sex:male,fnr,0.23728813559322035,0.12804195804195806,0.3541452991452991
NIH,densenet121-res224-all,condition_1_original,768519171,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.022234372152360127,-0.15928713905775077,0.11501470040442736
NIH,densenet121-res224-all,condition_1_original,768519171,Nodule,sex:female,fnr,0.6888888888888889,0.6103728991596639,0.765340909090909
NIH,densenet121-res224-all,condition_1_original,768519171,Nodule,sex:male,fnr,0.48333333333333334,0.41009896536212326,0.5581645027821373
NIH,densenet121-res224-all,condition_1_original,768519171,Nodule,sex_gap:female-minus-male,fnr,0.20555555555555555,0.10284514426117843,0.30583585133373264
NIH,densenet121-res224-all,condition_1_original,768519171,Mass,sex:female,fnr,0.38,0.2857142857142857,0.47674418604651164
NIH,densenet121-res224-all,condition_1_original,768519171,Mass,sex:male,fnr,0.36054421768707484,0.28379984759969523,0.4411454571717463
NIH,densenet121-res224-all,condition_1_original,768519171,Mass,sex_gap:female-minus-male,fnr,0.019455782312925163,-0.10290560176673179,0.13652046175756533
NIH,densenet121-res224-all,condition_1_original,768519171,Hernia,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,768519171,Hernia,sex:male,fnr,0.16666666666666666,0.0,0.5764285714285701
NIH,densenet121-res224-all,condition_1_original,768519171,Hernia,sex_gap:female-minus-male,fnr,-0.16666666666666666,-0.5764285714285708,0.0
NIH,densenet121-res224-all,condition_1_original,768519171,NIH_14_pooled,sex:female,fnr,0.5044169611307421,0.4705370435449347,0.5380246654486198
NIH,densenet121-res224-all,condition_1_original,768519171,NIH_14_pooled,sex:male,fnr,0.4989429175475687,0.46978348090758165,0.5273663688557305
NIH,densenet121-res224-all,condition_1_original,768519171,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.0054740435831733825,-0.04059629444543787,0.04963727556875517
NIH,densenet121-res224-all,condition_1_original,113462462,Atelectasis,sex:female,fnr,0.40476190476190477,0.32401960784313727,0.49173838797814207
NIH,densenet121-res224-all,condition_1_original,113462462,Atelectasis,sex:male,fnr,0.3838383838383838,0.31840944960793643,0.4503987898789879
NIH,densenet121-res224-all,condition_1_original,113462462,Atelectasis,sex_gap:female-minus-male,fnr,0.020923520923520955,-0.08928694181125736,0.1322902321330824
NIH,densenet121-res224-all,condition_1_original,113462462,Consolidation,sex:female,fnr,0.53125,0.35064189189189193,0.6956521739130435
NIH,densenet121-res224-all,condition_1_original,113462462,Consolidation,sex:male,fnr,0.5128205128205128,0.3568031430934658,0.6741784630940344
NIH,densenet121-res224-all,condition_1_original,113462462,Consolidation,sex_gap:female-minus-male,fnr,0.018429487179487225,-0.23677398989898987,0.24283166458072591
NIH,densenet121-res224-all,condition_1_original,113462462,Infiltration,sex:female,fnr,0.7607361963190185,0.7129831629530152,0.8071601730344907
NIH,densenet121-res224-all,condition_1_original,113462462,Infiltration,sex:male,fnr,0.642512077294686,0.5997511848341233,0.6898908943965517
NIH,densenet121-res224-all,condition_1_original,113462462,Infiltration,sex_gap:female-minus-male,fnr,0.1182241190243325,0.050435034817568024,0.18305396370054866
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumothorax,sex:female,fnr,0.4444444444444444,0.2586320191158901,0.631578947368421
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumothorax,sex:male,fnr,0.1724137931034483,0.041666666666666664,0.32142857142857145
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumothorax,sex_gap:female-minus-male,fnr,0.27203065134099613,0.027994528619528697,0.5142442322129821
NIH,densenet121-res224-all,condition_1_original,113462462,Edema,sex:female,fnr,0.25,0.0,1.0
NIH,densenet121-res224-all,condition_1_original,113462462,Edema,sex:male,fnr,0.3333333333333333,0.0,0.7142857142857143
NIH,densenet121-res224-all,condition_1_original,113462462,Edema,sex_gap:female-minus-male,fnr,-0.08333333333333331,-0.5776785714285712,0.6666666666666667
NIH,densenet121-res224-all,condition_1_original,113462462,Emphysema,sex:female,fnr,0.16666666666666666,0.0,0.35714285714285715
NIH,densenet121-res224-all,condition_1_original,113462462,Emphysema,sex:male,fnr,0.125,0.02983511586452765,0.23436274509803917
NIH,densenet121-res224-all,condition_1_original,113462462,Emphysema,sex_gap:female-minus-male,fnr,0.04166666666666666,-0.13178924116424115,0.2605540293040293
NIH,densenet121-res224-all,condition_1_original,113462462,Fibrosis,sex:female,fnr,0.3333333333333333,0.20353892027620843,0.46808510638297873
NIH,densenet121-res224-all,condition_1_original,113462462,Fibrosis,sex:male,fnr,0.36923076923076925,0.2589240102171137,0.4858951355661882
NIH,densenet121-res224-all,condition_1_original,113462462,Fibrosis,sex_gap:female-minus-male,fnr,-0.035897435897435936,-0.21821455855069297,0.13570422979797978
NIH,densenet121-res224-all,condition_1_original,113462462,Effusion,sex:female,fnr,0.3,0.2213031142336013,0.3827858713578889
NIH,densenet121-res224-all,condition_1_original,113462462,Effusion,sex:male,fnr,0.2595419847328244,0.18637112887112897,0.33771518333620243
NIH,densenet121-res224-all,condition_1_original,113462462,Effusion,sex_gap:female-minus-male,fnr,0.04045801526717557,-0.06766500273841747,0.14793571805289243
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumonia,sex:female,fnr,0.625,0.35714285714285715,0.8411052631578947
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumonia,sex:male,fnr,0.55,0.3333333333333333,0.7777777777777778
NIH,densenet121-res224-all,condition_1_original,113462462,Pneumonia,sex_gap:female-minus-male,fnr,0.07499999999999996,-0.2967179487179487,0.403705882352941
