dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,auprc,0.17190941072557908
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,f1,0.2140917111703957
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,sensitivity,0.6835541385990545
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,specificity,0.5309541893765043
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,brier_score,0.08148007903000738
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:70-79,expected_calibration_error,0.024816079508292465
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,auroc,0.5800721784442212
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,auprc,0.11088914572301119
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,f1,0.21766633267687066
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,sensitivity,0.7113325429533863
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,specificity,0.5892972425713787
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,brier_score,0.07504609118579368
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:80-89,expected_calibration_error,0.04745205701493937
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:90-99,specificity,1.0
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:90-99,brier_score,0.0007003992136467331
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Atelectasis,age:90-99,expected_calibration_error,0.026465056464076042
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,auroc,0.7550356491386748
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,auprc,0.08848551832296793
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,f1,0.09953668310553235
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,sensitivity,0.511814654420531
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,specificity,0.8737557812267374
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,brier_score,0.013628175767702238
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,overall,expected_calibration_error,0.004991723756859145
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,auroc,0.7704317120434383
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,auprc,0.08702090756478369
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,f1,0.10167083895502532
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,sensitivity,0.5299927247391677
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,specificity,0.8758446423389116
