dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:45-49,expected_calibration_error,0.00980134550761852
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,auroc,0.7655114917622171
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,auprc,0.10167157755606637
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,f1,0.15789473684210525
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,sensitivity,0.8532110091743119
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,specificity,0.6092874299439551
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,brier_score,0.04044803709373584
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:50-54,expected_calibration_error,0.014659576785315213
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,auroc,0.7593248244564516
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,auprc,0.094862193075152
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,f1,0.15524360033030554
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,sensitivity,0.831858407079646
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,specificity,0.604256996452503
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,brier_score,0.041261904724566825
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:55-59,expected_calibration_error,0.015420708325296151
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,auroc,0.7689375267015018
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,auprc,0.08363775495414875
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,f1,0.12393681652490887
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,sensitivity,0.8095238095238095
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,specificity,0.6330227743271222
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,brier_score,0.030915044874491027
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:60-64,expected_calibration_error,0.013405418484226654
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:65-69,auroc,0.8131011340798162
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:65-69,auprc,0.19970531530326052
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:65-69,f1,0.15601023017902813
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:65-69,sensitivity,0.8472222222222222
NIH,densenet121-res224-all,condition_1_original,3658676649,Consolidation,age:65-69,specificity,0.5807493540051679
