dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex:female,fnr,0.30904522613065327
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex:male,fnr,0.2608695652173913
NIH,densenet121-res224-all,condition_1_original,2006902500,Mass,sex_gap:female-minus-male,fnr,0.048175660913261975
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex:female,fnr,0.17391304347826086
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex:male,fnr,0.3
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex_gap:female-minus-male,fnr,-0.12608695652173912
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:female,fnr,0.3156891495601173
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:male,fnr,0.3168019570777271
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex_gap:female-minus-male,fnr,-0.0011128075176098373
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:female,fnr,0.2910958904109589
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:male,fnr,0.29334308705193857
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex_gap:female-minus-male,fnr,-0.002247196640979665
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:female,fnr,0.20618556701030927
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:male,fnr,0.22156862745098038
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex_gap:female-minus-male,fnr,-0.015383060440671115
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:female,fnr,0.4755661501787843
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:male,fnr,0.4561631944444444
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex_gap:female-minus-male,fnr,0.019402955734339866
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:female,fnr,0.1956043956043956
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:male,fnr,0.12237093690248566
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex_gap:female-minus-male,fnr,0.07323345870190995
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:female,fnr,0.11173184357541899
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:male,fnr,0.21311475409836064
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex_gap:female-minus-male,fnr,-0.10138291052294165
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:female,fnr,0.2391304347826087
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:male,fnr,0.23011363636363635
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex_gap:female-minus-male,fnr,0.00901679841897235
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:female,fnr,0.3409090909090909
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:male,fnr,0.3114754098360656
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex_gap:female-minus-male,fnr,0.029433681073025297
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:female,fnr,0.2045045045045045
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:male,fnr,0.19177126917712692
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex_gap:female-minus-male,fnr,0.012733235327377579
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:female,fnr,0.32710280373831774
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:male,fnr,0.3016759776536313
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex_gap:female-minus-male,fnr,0.025426826084686438
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:female,fnr,0.3669064748201439
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:male,fnr,0.32926829268292684
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.037638182137217036
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:female,fnr,0.188
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:male,fnr,0.2103448275862069
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.0223448275862069
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:female,fnr,0.5475352112676056
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:male,fnr,0.4098360655737705
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex_gap:female-minus-male,fnr,0.13769914569383512
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:female,fnr,0.29554655870445345
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:male,fnr,0.20790816326530612
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex_gap:female-minus-male,fnr,0.08763839543914734
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:female,fnr,0.06666666666666667
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:male,fnr,0.34615384615384615
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex_gap:female-minus-male,fnr,-0.2794871794871795
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:female,fnr,0.32775969221663215
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:male,fnr,0.3022661985317587
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.02549349368487347
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:female,fnr,0.21239954075774972
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:male,fnr,0.21705963938973646
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex_gap:female-minus-male,fnr,-0.004660098631986742
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:female,fnr,0.2268041237113402
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:male,fnr,0.22284644194756553
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex_gap:female-minus-male,fnr,0.003957681763774673
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:female,fnr,0.4482758620689655
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:male,fnr,0.3882403804582793
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex_gap:female-minus-male,fnr,0.060035481610686225
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:female,fnr,0.19615384615384615
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:male,fnr,0.14202898550724638
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex_gap:female-minus-male,fnr,0.05412486064659977
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:female,fnr,0.13953488372093023
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:male,fnr,0.15510204081632653
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex_gap:female-minus-male,fnr,-0.0155671570953963
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:female,fnr,0.16666666666666666
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:male,fnr,0.1359773371104816
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex_gap:female-minus-male,fnr,0.030689329556185058
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:female,fnr,0.2088607594936709
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:male,fnr,0.1978021978021978
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex_gap:female-minus-male,fnr,0.011058561691473096
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:female,fnr,0.17509025270758122
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:male,fnr,0.18971061093247588
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex_gap:female-minus-male,fnr,-0.014620358224894658
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:female,fnr,0.32432432432432434
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:male,fnr,0.3710691823899371
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex_gap:female-minus-male,fnr,-0.04674485806561274
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:female,fnr,0.3408239700374532
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:male,fnr,0.32098765432098764
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.019836315716465547
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:female,fnr,0.196875
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:male,fnr,0.20955882352941177
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.012683823529411775
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:female,fnr,0.5196261682242991
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:male,fnr,0.4194407456724368
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex_gap:female-minus-male,fnr,0.1001854225518623
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:female,fnr,0.37748344370860926
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:male,fnr,0.22005988023952097
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex_gap:female-minus-male,fnr,0.15742356346908828
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:female,fnr,0.2
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:male,fnr,0.4
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex_gap:female-minus-male,fnr,-0.2
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:female,fnr,0.30101515374429894
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:male,fnr,0.26721533493072197
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.033799818813576965
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:female,fnr,0.2740021574973031
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:male,fnr,0.27847049044056527
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex_gap:female-minus-male,fnr,-0.004468332943262154
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:female,fnr,0.2458628841607565
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:male,fnr,0.1889763779527559
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex_gap:female-minus-male,fnr,0.05688650620800059
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:female,fnr,0.4387132556849695
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:male,fnr,0.45734597156398105
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex_gap:female-minus-male,fnr,-0.018632715879011552
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:female,fnr,0.22013651877133106
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:male,fnr,0.2042755344418052
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex_gap:female-minus-male,fnr,0.015860984329525846
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:female,fnr,0.17647058823529413
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:male,fnr,0.15384615384615385
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex_gap:female-minus-male,fnr,0.022624434389140274
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:female,fnr,0.2810810810810811
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:male,fnr,0.27181208053691275
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex_gap:female-minus-male,fnr,0.009269000544168349
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:female,fnr,0.3313253012048193
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:male,fnr,0.4129032258064516
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex_gap:female-minus-male,fnr,-0.08157792460163232
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:female,fnr,0.1862123613312203
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:male,fnr,0.22623723487824038
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex_gap:female-minus-male,fnr,-0.040024873547020084
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:female,fnr,0.3300970873786408
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:male,fnr,0.33587786259541985
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex_gap:female-minus-male,fnr,-0.005780775216779055
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:female,fnr,0.24817518248175183
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:male,fnr,0.39823008849557523
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex_gap:female-minus-male,fnr,-0.1500549060138234
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:female,fnr,0.19230769230769232
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:male,fnr,0.23846153846153847
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.046153846153846156
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:female,fnr,0.5371900826446281
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:male,fnr,0.4096551724137931
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex_gap:female-minus-male,fnr,0.12753491023083496
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:female,fnr,0.3251121076233184
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:male,fnr,0.23607038123167157
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex_gap:female-minus-male,fnr,0.08904172639164681
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:female,fnr,0.16666666666666666
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:male,fnr,0.18181818181818182
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex_gap:female-minus-male,fnr,-0.015151515151515166
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:female,fnr,0.3081899518238128
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:male,fnr,0.3173502331699151
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex_gap:female-minus-male,fnr,-0.009160281346102306
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:female,fnr,0.21794871794871795
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:male,fnr,0.21838235294117647
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex_gap:female-minus-male,fnr,-0.00043363499245852033
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:female,fnr,0.17101449275362318
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:male,fnr,0.1824953445065177
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex_gap:female-minus-male,fnr,-0.011480851752894511
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:female,fnr,0.47494172494172493
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:male,fnr,0.41171290180537207
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex_gap:female-minus-male,fnr,0.06322882313635286
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:female,fnr,0.22929936305732485
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:male,fnr,0.22263450834879406
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex_gap:female-minus-male,fnr,0.006664854708530787
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:female,fnr,0.19696969696969696
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:male,fnr,0.2033898305084746
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex_gap:female-minus-male,fnr,-0.006420133538777628
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:female,fnr,0.36423841059602646
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:male,fnr,0.2361963190184049
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex_gap:female-minus-male,fnr,0.12804209157762156
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:female,fnr,0.4491017964071856
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:male,fnr,0.33980582524271846
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex_gap:female-minus-male,fnr,0.10929597116446715
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:female,fnr,0.19831618334892423
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:male,fnr,0.18333333333333332
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex_gap:female-minus-male,fnr,0.01498285001559091
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:female,fnr,0.4107142857142857
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:male,fnr,0.22994652406417113
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex_gap:female-minus-male,fnr,0.18076776165011457
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:female,fnr,0.350597609561753
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:male,fnr,0.3466666666666667
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.003930942895086331
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:female,fnr,0.23310810810810811
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:male,fnr,0.2826086956521739
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.04950058754406578
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:female,fnr,0.5793650793650794
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:male,fnr,0.4750337381916329
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex_gap:female-minus-male,fnr,0.1043313411734465
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:female,fnr,0.317351598173516
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:male,fnr,0.27522935779816515
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex_gap:female-minus-male,fnr,0.04212224037535084
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:female,fnr,0.16666666666666666
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:male,fnr,0.25
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex_gap:female-minus-male,fnr,-0.08333333333333334
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:female,fnr,0.331365425370875
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:male,fnr,0.29364910790144433
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.03771631746943066
